episode,timestep,reward
29237,1415600,-4.7667
29241,1415800,-12.075
29246,1416000,0.66
29252,1416200,-6.8
29257,1416400,-7.18
29262,1416600,-8.5
29269,1416800,0.0286
29274,1417000,-11.2
29279,1417200,-1.16
29287,1417400,2.1
29294,1417600,-0.1857
29299,1417800,-4.12
29304,1418000,-7.1
29308,1418200,-9.45
29314,1418400,-4.0667
29319,1418600,-2.14
29325,1418800,-5.3833
29333,1419000,2.575
29340,1419200,1.8429
29344,1419400,-6.675
29350,1419600,-1.75
29352,1419800,-23.3
29356,1420000,-23.725
29363,1420200,0.2
29368,1420400,-8.04
29375,1420600,-2.4429
29379,1420800,-14.075
29387,1421000,0.775
29391,1421200,-2.725
29397,1421400,-2.1
29403,1421600,-2.2167
29411,1421800,1.775
29418,1422000,0.6571
29421,1422200,-23.6333
29425,1422400,-16.075
29431,1422600,1.2
29435,1422800,-18.625
29438,1423000,-15.4
29443,1423200,-12.24
29448,1423400,-0.68
29455,1423600,-3.2
29463,1423800,3.5875
29468,1424000,-4.74
29474,1424200,-1.4167
29478,1424400,-7.425
29484,1424600,-4.75
29491,1424800,3.0714
29496,1425000,-11.32
29502,1425200,-2.6167
29508,1425400,-0.5
29515,1425600,1.2857
29520,1425800,-8.28
29526,1426000,-2.7667
29532,1426200,-2.2333
29538,1426400,-0.2
29544,1426600,-1.5333
29552,1426800,3.3125
29557,1427000,-9.18
29564,1427200,1.4571
29569,1427400,-2.42
29575,1427600,-6.5333
29584,1427800,3.3222
29589,1428000,-3.3
29596,1428200,-0.2286
29600,1428400,-8.425
29607,1428600,0.8857
29612,1428800,2.38
29616,1429000,-19.5
29621,1429200,-7.58
29626,1429400,-1.3
29631,1429600,-6.46
29637,1429800,-1.4833
29643,1430000,-2.4667
29651,1430200,3.2125
29654,1430400,-12.6333
29659,1430600,-9.32
29665,1430800,-2.1
29671,1431000,-0.2167
29677,1431200,1.55
29682,1431400,-7.42
29690,1431600,1.4875
29696,1431800,1.1
29702,1432000,-3.9333
29708,1432200,-5.2
29711,1432400,-26.7667
29717,1432600,-2.1
29722,1432800,-5.78
29726,1433000,-13.825
29734,1433200,0.725
29738,1433400,-16.15
29745,1433600,1.4143
29751,1433800,-1.8
29758,1434000,1.3714
29764,1434200,-0.5167
29771,1434400,1.2143
29775,1434600,-12.85
29779,1434800,-22.25
29783,1435000,-13.55
29789,1435200,-0.0333
29796,1435400,-0.8
29802,1435600,-0.4333
29811,1435800,3.0444
29816,1436000,-2.1
29821,1436200,-8.02
29826,1436400,-8.72
29832,1436600,-5.9333
29836,1436800,-13.4
29841,1437000,-4.58
29846,1437200,-11.1
29850,1437400,-10.375
29854,1437600,-1.175
29860,1437800,-10.45
29866,1438000,-1.2167
29871,1438200,-7.28
29877,1438400,-1.45
29881,1438600,-17.4
29886,1438800,-5.72
29892,1439000,-1.9
29898,1439200,-0.8333
29906,1439400,2.05
29912,1439600,-2.4
29917,1439800,-8.34
29922,1440000,2.16
29929,1440200,-9.4857
29935,1440400,0.85
29940,1440600,-4.48
29947,1440800,-0.3857
29951,1441000,-11.325
29955,1441200,-10.525
29960,1441400,-7.66
29963,1441600,-14.9667
29970,1441800,-2.9143
29973,1442000,-16.8667
29977,1442200,-14.425
29982,1442400,-13.78
29986,1442600,-11.25
29989,1442800,-21.0
29995,1443000,-7.8
30001,1443200,-0.9333
30008,1443400,2.2714
30013,1443600,-6.64
30018,1443800,-9.5
30023,1444000,-3.44
30029,1444200,-2.1833
30034,1444400,-6.94
30042,1444600,1.3875
30048,1444800,0.8667
30055,1445000,-4.2429
30060,1445200,0.1
30066,1445400,-5.4167
30072,1445600,-2.2667
30080,1445800,2.925
30087,1446000,1.7143
30093,1446200,-1.8333
30098,1446400,-7.52
30105,1446600,-1.0571
30110,1446800,0.56
30119,1447000,-0.5444
30126,1447200,1.3857
30130,1447400,-10.425
30135,1447600,-4.72
30142,1447800,-0.0286
30149,1448000,1.1571
30154,1448200,-6.3
30159,1448400,-7.66
30165,1448600,-0.6
30170,1448800,-10.18
30175,1449000,-5.76
30179,1449200,-12.775
30186,1449400,-0.3429
30192,1449600,-1.7667
30196,1449800,-7.45
30201,1450000,0.12
30206,1450200,-12.64
30213,1450400,0.6
30219,1450600,-3.0167
30223,1450800,-4.875
30229,1451000,-3.7667
30235,1451200,-3.2167
30242,1451400,1.1429
30247,1451600,3.18
30254,1451800,-6.8571
30261,1452000,0.6429
30265,1452200,-14.325
30271,1452400,0.7333
30278,1452600,1.5143
30284,1452800,-1.6667
30289,1453000,-0.52
30297,1453200,-1.65
30301,1453400,-10.5
30307,1453600,-2.1
30315,1453800,0.9375
30319,1454000,1.85
30326,1454200,-6.3143
30333,1454400,1.0286
30338,1454600,-9.52
30345,1454800,2.7143
30351,1455000,-0.5
30356,1455200,-10.9
30363,1455400,2.3429
30371,1455600,1.5125
30376,1455800,-1.88
30380,1456000,-13.35
30385,1456200,-14.26
30390,1456400,-2.48
30396,1456600,-0.9
30402,1456800,-5.7667
30408,1457000,-2.1
30414,1457200,3.15
30419,1457400,-5.82
30423,1457600,-14.675
30429,1457800,-2.95
30434,1458000,-1.5
30439,1458200,-6.48
30445,1458400,-2.1
30449,1458600,-2.625
30456,1458800,-6.3714
30460,1459000,-9.075
30464,1459200,-11.825
30467,1459400,-28.9333
30471,1459600,-1.85
30477,1459800,-8.8833
30482,1460000,-1.66
30489,1460200,-1.0571
30495,1460400,-1.9333
30497,1460600,-55.95
30501,1460800,-13.375
30505,1461000,-15.275
30511,1461200,0.4
30515,1461400,-10.5
30520,1461600,-3.64
30525,1461800,0.36
30531,1462000,-14.05
30535,1462200,-18.4
30540,1462400,-6.56
30545,1462600,-6.24
30553,1462800,2.5
30560,1463000,-0.0429
30568,1463200,2.8375
30576,1463400,3.0875
30578,1463600,-22.3
30587,1463800,0.1667
30593,1464000,-2.3833
30600,1464200,2.4286
30605,1464400,-5.06
30610,1464600,-9.46
30615,1464800,-6.92
30622,1465000,1.6143
30627,1465200,-7.58
30633,1465400,-1.7667
30639,1465600,-6.1833
30646,1465800,1.7
30650,1466000,-12.45
30657,1466200,0.4571
30663,1466400,-0.85
30672,1466600,2.8
30679,1466800,0.4143
30684,1467000,-5.8
30691,1467200,2.1714
30698,1467400,-0.0
30704,1467600,-1.6167
30711,1467800,0.4286
30717,1468000,-2.05
30726,1468200,3.6222
30732,1468400,-2.4667
30737,1468600,-7.62
30742,1468800,-2.9
30747,1469000,-3.56
30754,1469200,-5.2571
30758,1469400,-4.125
30765,1469600,-6.4714
30773,1469800,2.075
30777,1470000,-10.35
30783,1470200,-3.2167
30790,1470400,2.6143
30794,1470600,-2.75
30800,1470800,-5.0833
30805,1471000,-7.92
30809,1471200,-10.95
30813,1471400,-11.875
30817,1471600,-15.2
30823,1471800,-7.4667
30826,1472000,-21.0667
30833,1472200,1.4286
30839,1472400,-0.5333
30847,1472600,1.1875
30854,1472800,-0.0
30859,1473000,3.02
30863,1473200,-16.125
30868,1473400,-8.3
30874,1473600,1.05
30882,1473800,-0.3125
30889,1474000,1.8571
30893,1474200,0.875
30898,1474400,-14.88
30904,1474600,0.2167
30911,1474800,0.3429
30914,1475000,-17.2667
30919,1475200,-6.0
30924,1475400,-2.62
30928,1475600,-25.25
30936,1475800,2.15
30940,1476000,-4.175
30946,1476200,-6.8167
30951,1476400,-2.32
30955,1476600,-17.8
30961,1476800,-2.3
30966,1477000,0.96
30970,1477200,-9.325
30975,1477400,-5.1
30982,1477600,-3.3143
30986,1477800,-14.65
30991,1478000,-4.28
30997,1478200,-0.2
31003,1478400,-5.6667
31010,1478600,0.5143
31014,1478800,-12.225
31020,1479000,-8.0333
31028,1479200,2.4125
31032,1479400,-7.85
31040,1479600,2.5
31046,1479800,0.05
31053,1480000,-0.1143
31061,1480200,3.4625
31067,1480400,-2.9
31074,1480600,1.6714
31080,1480800,-2.1333
31085,1481000,-5.14
31090,1481200,-9.68
31094,1481400,-13.05
31101,1481600,-1.9714
31106,1481800,-3.74
31113,1482000,1.7
31118,1482200,-8.44
31122,1482400,-4.725
31129,1482600,-3.9571
31136,1482800,0.5857
31142,1483000,-1.8667
31147,1483200,-0.26
31151,1483400,-3.75
31157,1483600,-9.3
31160,1483800,-2.3667
31166,1484000,-13.35
31173,1484200,1.1571
31180,1484400,1.3429
31184,1484600,-10.775
31190,1484800,-1.7333
31195,1485000,3.58
31201,1485200,-10.5167
31208,1485400,2.6857
31215,1485600,-1.2857
31222,1485800,2.5143
31228,1486000,0.3333
31234,1486200,-1.8333
31240,1486400,-0.3833
31247,1486600,-0.7857
31253,1486800,1.4167
31261,1487000,1.4
31268,1487200,2.1857
31274,1487400,1.5167
31281,1487600,0.1143
31287,1487800,-4.1833
31293,1488000,-2.8667
31299,1488200,-0.7667
31306,1488400,2.5714
31312,1488600,-1.6
31318,1488800,-5.7167
31325,1489000,3.5571
31331,1489200,1.1
31340,1489400,2.9889
31345,1489600,-4.06
31353,1489800,2.15
31361,1490000,1.2
31365,1490200,-9.35
31371,1490400,-1.35
31377,1490600,-1.0833
31383,1490800,0.8667
31389,1491000,-6.4167
31394,1491200,-8.7
31400,1491400,-0.5667
31407,1491600,1.2286
31413,1491800,1.5667
31418,1492000,-9.9
31424,1492200,0.3167
31429,1492400,-5.68
31433,1492600,-15.025
31438,1492800,-0.34
31445,1493000,-2.9571
31450,1493200,-3.52
31455,1493400,-10.96
31460,1493600,-15.42
31467,1493800,1.8
31472,1494000,-10.1
31478,1494200,1.6833
31484,1494400,-4.15
31489,1494600,-10.76
31495,1494800,2.2
31500,1495000,-5.68
31507,1495200,1.2571
31512,1495400,-6.9
31518,1495600,-1.3833
31525,1495800,-0.2857
31531,1496000,-0.05
31538,1496200,0.7143
31545,1496400,-1.3
31552,1496600,0.2
31559,1496800,2.5143
31563,1497000,-9.7
31571,1497200,-0.45
31574,1497400,-17.3333
31581,1497600,-8.1714
31587,1497800,-0.1167
31591,1498000,-12.525
31595,1498200,-15.15
31604,1498400,1.7778
31606,1498600,-24.25
31614,1498800,-3.05
31620,1499000,2.7333
31624,1499200,-18.4
31630,1499400,-0.5167
31638,1499600,2.3875
31644,1499800,-4.4167
31650,1500000,-5.0167
31657,1500200,2.0571
31662,1500400,-8.86
31669,1500600,-0.2143
31675,1500800,-0.0833
31682,1501000,0.7286
31685,1501200,-11.7667
31693,1501400,2.725
31700,1501600,-1.4714
31703,1501800,-2.9333
31711,1502000,-6.3375
31716,1502200,-3.18
31719,1502400,-17.0333
31723,1502600,-18.875
31730,1502800,1.3143
31734,1503000,-14.45
31740,1503200,0.7333
31744,1503400,-15.625
31751,1503600,-1.2
31759,1503800,4.1375
31764,1504000,-3.56
31770,1504200,-0.8333
31777,1504400,-3.6714
31782,1504600,-4.38
31786,1504800,-0.775
31794,1505000,-3.1875
31798,1505200,-5.425
31801,1505400,-23.6667
31806,1505600,-1.1
31811,1505800,-14.3
31816,1506000,1.84
31821,1506200,-11.78
31826,1506400,-10.36
31831,1506600,-9.9
31837,1506800,-6.4667
31841,1507000,-13.6
31848,1507200,0.8857
31855,1507400,-0.8
31862,1507600,1.2143
31868,1507800,1.0167
31875,1508000,-2.0
31880,1508200,-0.06
31887,1508400,-2.3429
31895,1508600,2.7875
31899,1508800,-10.425
31904,1509000,-9.1
31909,1509200,-4.26
31915,1509400,-1.9333
31920,1509600,-5.86
31927,1509800,1.0571
31933,1510000,-2.0333
31938,1510200,-2.52
31946,1510400,1.7625
31953,1510600,-2.1143
31959,1510800,2.4833
31965,1511000,-4.8167
31971,1511200,0.2833
31976,1511400,-9.06
31984,1511600,2.0375
31987,1511800,-16.4333
31992,1512000,-5.36
31997,1512200,-8.94
32001,1512400,-20.725
32008,1512600,-0.9286
32017,1512800,4.1333
32023,1513000,1.8167
32028,1513200,-12.4
32033,1513400,-4.56
32041,1513600,1.3125
32046,1513800,3.18
32053,1514000,-5.5714
32057,1514200,-2.7
32066,1514400,-1.6111
32070,1514600,-3.775
32075,1514800,-11.94
32079,1515000,-3.225
32082,1515200,-30.1667
32089,1515400,-0.4857
32093,1515600,-12.425
32098,1515800,-4.14
32103,1516000,-8.62
32110,1516200,2.3571
32115,1516400,-8.1
32120,1516600,0.02
32125,1516800,-7.6
32128,1517000,-20.0667
32133,1517200,-8.96
32140,1517400,-5.4
32147,1517600,0.9286
32152,1517800,-6.5
32158,1518000,-1.4333
32165,1518200,1.7571
32170,1518400,-8.0
32176,1518600,-4.3
32180,1518800,-3.875
32188,1519000,2.825
32194,1519200,-0.45
32202,1519400,1.9375
32209,1519600,-0.8714
32216,1519800,0.5429
32221,1520000,-5.42
32228,1520200,1.8143
32235,1520400,0.2143
32242,1520600,-1.0
32250,1520800,2.95
32258,1521000,2.9875
32265,1521200,2.0
32270,1521400,-11.56
32274,1521600,-8.8
32279,1521800,-8.26
32286,1522000,0.3286
32292,1522200,-1.2
32298,1522400,1.3
32304,1522600,-5.8833
32308,1522800,0.1
32315,1523000,-3.4
32319,1523200,-20.375
32323,1523400,-11.9
32329,1523600,-3.7333
32335,1523800,-0.85
32342,1524000,2.5571
32349,1524200,0.6857
32352,1524400,-18.0
32356,1524600,-23.95
32362,1524800,-2.3
32368,1525000,2.4667
32374,1525200,-8.4667
32382,1525400,3.7125
32387,1525600,-1.18
32395,1525800,3.1125
32400,1526000,-7.76
32407,1526200,1.6857
32412,1526400,-6.78
32419,1526600,2.3
32423,1526800,-11.6
32430,1527000,-6.0143
32436,1527200,-4.55
32441,1527400,-1.16
32446,1527600,-4.32
32452,1527800,-5.7333
32458,1528000,0.35
32462,1528200,-13.025
32469,1528400,1.8857
32477,1528600,1.65
32481,1528800,-11.25
32487,1529000,-1.1
32493,1529200,-3.6667
32498,1529400,-8.72
32502,1529600,-7.525
32508,1529800,-1.9833
32514,1530000,1.0
32521,1530200,-7.1714
32526,1530400,2.42
32531,1530600,-11.14
32538,1530800,-4.4857
32544,1531000,-0.8667
32549,1531200,-7.72
32556,1531400,1.2714
32564,1531600,3.0
32569,1531800,-6.96
32575,1532000,-0.0167
32581,1532200,-4.55
32590,1532400,3.2667
32597,1532600,1.4
32604,1532800,-0.2714
32610,1533000,-1.3667
32617,1533200,1.5
32624,1533400,-1.0714
32628,1533600,-7.45
32635,1533800,-1.1143
32640,1534000,-6.88
32648,1534200,2.475
32652,1534400,-9.325
32660,1534600,1.925
32666,1534800,-2.7
32673,1535000,1.0286
32677,1535200,-0.025
32683,1535400,-9.9833
32691,1535600,1.9625
32698,1535800,-0.7571
32704,1536000,-2.1833
32708,1536200,-9.9
32714,1536400,-6.4333
32721,1536600,-0.0286
32725,1536800,-14.9
32730,1537000,-10.44
32737,1537200,3.1857
32745,1537400,0.8375
32751,1537600,-1.2
32755,1537800,0.25
32763,1538000,-3.85
32769,1538200,1.9167
32775,1538400,-6.2833
32782,1538600,0.8714
32789,1538800,2.3857
32795,1539000,-0.8167
32800,1539200,-3.38
32807,1539400,0.7714
32815,1539600,2.45
32819,1539800,-9.75
32823,1540000,-12.15
32828,1540200,-19.74
32833,1540400,-2.46
32841,1540600,3.4625
32848,1540800,2.6857
32853,1541000,-7.02
32859,1541200,1.4333
32866,1541400,1.6571
32872,1541600,-11.5167
32878,1541800,-0.1833
32883,1542000,-4.64
32887,1542200,-9.775
32892,1542400,-6.46
32897,1542600,-14.0
32904,1542800,0.6429
32910,1543000,-0.5
32915,1543200,-2.46
32923,1543400,2.225
32930,1543600,2.8286
32935,1543800,-10.34
32939,1544000,-9.225
32946,1544200,-0.5
32953,1544400,0.1286
32956,1544600,-23.2333
32964,1544800,1.8625
32969,1545000,-0.9
32975,1545200,-4.4333
32982,1545400,1.2143
32990,1545600,3.4875
32995,1545800,-7.56
33001,1546000,-3.55
33004,1546200,-21.6333
33008,1546400,-12.725
33014,1546600,-7.4833
33021,1546800,3.1143
33028,1547000,-1.7286
33033,1547200,-8.06
33038,1547400,-6.36
33044,1547600,-2.5167
33050,1547800,-0.6167
33059,1548000,3.5778
33065,1548200,-2.3833
33071,1548400,-0.4167
33078,1548600,3.1286
33086,1548800,-2.5625
33091,1549000,2.78
33096,1549200,-5.98
33102,1549400,-5.3167
33106,1549600,-2.625
33114,1549800,-4.35
33118,1550000,-14.125
33125,1550200,2.0571
33131,1550400,-5.8167
33138,1550600,2.9286
33143,1550800,-2.2
33148,1551000,-9.36
33155,1551200,-0.4
33163,1551400,1.3875
33166,1551600,-18.4333
33169,1551800,-18.7667
33175,1552000,-9.7167
33181,1552200,3.0667
33189,1552400,2.4125
33193,1552600,-8.1
33201,1552800,2.4
33208,1553000,-0.5857
33214,1553200,0.6333
33220,1553400,-6.4667
33226,1553600,-2.45
33233,1553800,-0.8
33237,1554000,-2.775
33243,1554200,-6.1833
33247,1554400,-11.025
33253,1554600,-1.15
33257,1554800,-16.95
33263,1555000,-1.8167
33269,1555200,-6.4333
33276,1555400,3.4143
33278,1555600,-22.9
33285,1555800,-5.0429
33289,1556000,-11.5
33296,1556200,-0.5857
33302,1556400,-0.45
33308,1556600,-7.2333
33313,1556800,-4.56
33320,1557000,1.3286
33327,1557200,-1.2429
33333,1557400,1.8833
33340,1557600,-0.8286
33348,1557800,1.8875
33355,1558000,2.5143
33362,1558200,-0.9
33369,1558400,1.5143
33374,1558600,-1.88
33378,1558800,-21.875
33383,1559000,-9.06
33391,1559200,1.925
33395,1559400,-10.225
33401,1559600,-4.75
33408,1559800,0.4571
33415,1560000,0.2571
33419,1560200,-5.7
33425,1560400,-5.45
33431,1560600,-0.0667
33437,1560800,-0.8333
33440,1561000,-23.5667
33447,1561200,-0.8429
33453,1561400,-1.8167
33458,1561600,-0.28
33462,1561800,-23.525
33469,1562000,1.3
33473,1562200,-16.1
33479,1562400,-2.8833
33484,1562600,-5.04
33490,1562800,-2.75
33498,1563000,3.2875
33504,1563200,-0.6667
33511,1563400,-1.3857
33518,1563600,1.0429
33523,1563800,-0.86
33528,1564000,-3.8
33532,1564200,-21.75
33534,1564400,-54.0
33538,1564600,0.85
33543,1564800,-11.92
33549,1565000,-1.1
33553,1565200,-9.575
33558,1565400,-12.96
33563,1565600,-4.18
33568,1565800,-4.24
33576,1566000,1.6375
33581,1566200,-4.28
33587,1566400,-4.15
33594,1566600,0.4286
33600,1566800,0.2
33606,1567000,0.9833
33610,1567200,-14.825
33618,1567400,1.8625
33624,1567600,-0.1
33631,1567800,-0.6714
33635,1568000,-11.75
33638,1568200,-23.6667
33645,1568400,2.7286
33650,1568600,-4.82
33657,1568800,0.3571
33662,1569000,-1.46
33670,1569200,0.55
33677,1569400,2.6571
33683,1569600,-3.85
33687,1569800,-15.425
33692,1570000,-0.36
33699,1570200,0.2571
33704,1570400,-13.7
33709,1570600,-5.82
33714,1570800,-3.56
33721,1571000,2.2143
33726,1571200,-11.1
33734,1571400,2.4
33742,1571600,3.625
33748,1571800,-0.5
33755,1572000,-2.0857
33760,1572200,-7.56
33765,1572400,-3.54
33770,1572600,-11.52
33776,1572800,-8.0667
33781,1573000,-3.52
33789,1573200,2.1375
33796,1573400,1.7143
33802,1573600,-0.9333
33806,1573800,-14.425
33813,1574000,0.7429
33819,1574200,-1.9333
33825,1574400,-2.2167
33831,1574600,-1.55
33836,1574800,-9.58
33841,1575000,1.48
33847,1575200,-8.1833
33853,1575400,-1.3333
33857,1575600,-13.475
33864,1575800,-5.0143
33869,1576000,2.94
33874,1576200,-10.78
33878,1576400,-9.1
33883,1576600,-5.14
33889,1576800,-0.6167
33895,1577000,-0.4833
33900,1577200,-9.64
33906,1577400,-0.6833
33910,1577600,-2.35
33917,1577800,-1.0714
33924,1578000,0.1
33929,1578200,-6.84
33934,1578400,-7.88
33941,1578600,1.7286
33946,1578800,-0.92
33951,1579000,-8.24
33958,1579200,-0.3571
33961,1579400,-16.3667
33967,1579600,-8.2667
33973,1579800,-1.25
33979,1580000,-1.65
33987,1580200,2.25
33994,1580400,3.0286
34001,1580600,-2.4
34008,1580800,1.2429
34015,1581000,1.6571
34022,1581200,1.1
34025,1581400,-34.6667
34029,1581600,-11.275
34037,1581800,3.1125
34043,1582000,-2.5833
34048,1582200,-7.7
34053,1582400,-0.14
34060,1582600,-1.1857
34066,1582800,-1.5
34073,1583000,0.9571
34080,1583200,2.9143
34087,1583400,2.3714
34091,1583600,-20.65
34099,1583800,3.15
34107,1584000,2.0875
34115,1584200,2.5375
34120,1584400,-0.58
34127,1584600,-1.4286
34131,1584800,-17.975
34140,1585000,2.9111
34147,1585200,1.4286
34152,1585400,-8.88
34156,1585600,-5.7
34165,1585800,3.5444
34172,1586000,0.5
34178,1586200,-1.4
34186,1586400,1.3375
34193,1586600,0.1714
34200,1586800,0.7571
34208,1587000,0.825
34214,1587200,0.5833
34220,1587400,-0.8167
34226,1587600,-1.5667
34233,1587800,1.4429
34240,1588000,1.8
34247,1588200,0.3571
34253,1588400,2.1333
34260,1588600,-6.4
34264,1588800,-9.275
34269,1589000,-8.5
34276,1589200,1.1571
34282,1589400,-5.8667
34287,1589600,-7.96
34292,1589800,-6.84
34296,1590000,-7.0
34303,1590200,-2.7143
34307,1590400,-8.275
34315,1590600,1.9125
34322,1590800,0.8714
34326,1591000,-3.675
34331,1591200,-17.96
34336,1591400,2.88
34340,1591600,-14.8
34346,1591800,-5.6
34350,1592000,-18.45
34356,1592200,-3.9667
34361,1592400,-4.56
34368,1592600,1.5857
34377,1592800,2.8444
34383,1593000,-0.95
34390,1593200,-0.5429
34397,1593400,1.5857
34404,1593600,0.4714
34409,1593800,-8.34
34416,1594000,1.3571
34424,1594200,3.4375
34431,1594400,0.3571
34436,1594600,-7.8
34440,1594800,-11.1
34447,1595000,2.8714
34451,1595200,-16.175
34458,1595400,-0.7143
34464,1595600,-1.5167
34468,1595800,-11.8
34473,1596000,-4.9
34478,1596200,-7.92
34485,1596400,1.2857
34489,1596600,-12.075
34495,1596800,-0.6333
34503,1597000,1.8125
34509,1597200,-0.2167
34514,1597400,-11.7
34518,1597600,-0.625
34524,1597800,-4.8
34531,1598000,-1.8286
34539,1598200,3.6625
34544,1598400,-2.54
34549,1598600,-7.3
34555,1598800,-7.5667
34562,1599000,1.5571
34568,1599200,-4.4333
34575,1599400,0.8143
34581,1599600,-3.8333
34588,1599800,-0.3857
34592,1600000,-13.9
34599,1600200,1.8571
34605,1600400,-7.1667
34610,1600600,-7.22
34615,1600800,2.94
34623,1601000,-2.35
34627,1601200,1.725
34633,1601400,-10.4
34639,1601600,1.05
34646,1601800,-0.1714
34652,1602000,-0.9833
34660,1602200,1.0625
34666,1602400,3.85
34671,1602600,-10.52
34674,1602800,-33.1333
34678,1603000,-12.575
34684,1603200,-1.3833
34690,1603400,-3.1833
34697,1603600,0.2
34705,1603800,2.125
34712,1604000,-1.1714
34716,1604200,-11.875
34722,1604400,0.1667
34726,1604600,-15.225
34731,1604800,-2.1
34737,1605000,0.2667
34740,1605200,-5.9667
34748,1605400,-2.5
34754,1605600,0.0167
34759,1605800,-5.74
34764,1606000,-10.52
34770,1606200,-0.8833
34774,1606400,-18.15
34782,1606600,1.8375
34788,1606800,-1.9167
34795,1607000,0.4571
34798,1607200,-17.0667
34804,1607400,-4.85
34810,1607600,2.25
34818,1607800,1.175
34824,1608000,1.95
34829,1608200,0.82
34835,1608400,-6.2333
34842,1608600,2.3429
34849,1608800,-1.6429
34855,1609000,0.9833
34862,1609200,-0.2286
34868,1609400,-3.2
34872,1609600,-11.325
34878,1609800,3.6667
34885,1610000,-3.1286
34891,1610200,-3.9167
34898,1610400,0.2286
34903,1610600,-9.0
34908,1610800,-11.36
34914,1611000,-1.2167
34919,1611200,-4.94
34925,1611400,-3.7
34932,1611600,1.6
34940,1611800,4.4125
34946,1612000,-5.1833
34954,1612200,2.7125
34961,1612400,-0.5571
34968,1612600,2.4857
34974,1612800,-4.25
34978,1613000,-11.45
34981,1613200,-18.6
34987,1613400,-4.4833
34993,1613600,0.3167
34999,1613800,-5.8833
35003,1614000,-12.825
35009,1614200,1.3833
35016,1614400,-0.3857
35021,1614600,-6.0
35029,1614800,2.9
35036,1615000,2.2
35040,1615200,-14.95
35047,1615400,0.5571
35051,1615600,-5.375
35057,1615800,-2.5833
35064,1616000,1.1286
35069,1616200,-4.88
35076,1616400,-0.8429
35084,1616600,2.55
35092,1616800,1.925
35094,1617000,-24.55
35099,1617200,-10.48
35104,1617400,-4.14
35110,1617600,-5.6167
35116,1617800,-0.2
35123,1618000,-0.1429
35130,1618200,4.4
35135,1618400,-11.88
35142,1618600,2.2857
35148,1618800,-8.1833
35151,1619000,-18.6
35156,1619200,1.16
35163,1619400,-3.3
35169,1619600,-4.9333
35176,1619800,-2.6429
35183,1620000,1.3
35189,1620200,0.0667
35195,1620400,-3.6333
35200,1620600,-0.22
35203,1620800,-17.0
35209,1621000,-9.9333
35214,1621200,-2.32
35222,1621400,0.2875
35227,1621600,-7.72
35232,1621800,-4.28
35237,1622000,-1.32
35242,1622200,-7.96
35247,1622400,-7.64
35250,1622600,-18.8
35255,1622800,-6.7
35260,1623000,-12.94
35264,1623200,-7.625
35268,1623400,-10.4
35273,1623600,-8.84
35281,1623800,3.6125
35288,1624000,2.7
35292,1624200,-5.75
35297,1624400,-12.58
35305,1624600,2.7625
35309,1624800,-11.225
35316,1625000,2.5286
35322,1625200,-6.5333
35328,1625400,0.2
35335,1625600,3.2143
35340,1625800,-7.84
35344,1626000,-16.7
35349,1626200,-4.3
35357,1626400,1.05
35363,1626600,-3.6167
35368,1626800,-3.58
35376,1627000,3.5625
35382,1627200,-0.6
35389,1627400,-0.3857
35394,1627600,2.4
35401,1627800,-7.8429
35407,1628000,-1.0
35411,1628200,-16.0
35416,1628400,-1.24
35421,1628600,-13.14
35427,1628800,-1.1167
35432,1629000,-8.84
35439,1629200,2.3
35446,1629400,-0.1571
35452,1629600,0.15
35461,1629800,2.6444
35468,1630000,3.0571
35473,1630200,-15.84
35479,1630400,3.55
35484,1630600,-14.52
35488,1630800,-13.55
35493,1631000,-8.38
35500,1631200,0.9
35505,1631400,-3.66
35508,1631600,-37.0333
35513,1631800,-7.64
35520,1632000,0.7571
35523,1632200,-13.7667
35527,1632400,-6.575
35533,1632600,-11.1
35538,1632800,-11.14
35543,1633000,-8.98
35547,1633200,-8.45
35551,1633400,-14.425
35558,1633600,0.6571
35562,1633800,-15.875
35570,1634000,3.35
35575,1634200,-11.1
35582,1634400,0.6571
35588,1634600,-0.9833
35593,1634800,-5.12
35596,1635000,-27.0
35600,1635200,-9.65
35609,1635400,1.0667
35616,1635600,0.5429
35623,1635800,1.4714
35628,1636000,-9.46
35634,1636200,-2.0333
35640,1636400,-1.1
35647,1636600,0.8714
35654,1636800,2.3571
35661,1637000,-1.4429
35666,1637200,-7.42
35670,1637400,-8.85
35674,1637600,-16.7
35681,1637800,0.3143
35689,1638000,2.1
35695,1638200,-2.35
35700,1638400,-5.22
35704,1638600,-16.125
35708,1638800,-9.775
35713,1639000,-12.44
35720,1639200,1.0571
35727,1639400,4.8857
35734,1639600,-1.2571
35739,1639800,-12.94
35745,1640000,-2.8167
35749,1640200,-9.55
35756,1640400,-1.2429
35761,1640600,-7.5
35768,1640800,-0.8143
35775,1641000,2.0143
35780,1641200,-5.16
35782,1641400,-22.2
35786,1641600,-26.975
35793,1641800,-0.5714
35800,1642000,3.7571
35806,1642200,-3.7833
35811,1642400,0.4
35818,1642600,-5.4286
35824,1642800,-0.2167
35831,1643000,1.0571
35838,1643200,-3.2429
35844,1643400,-1.65
35852,1643600,1.8875
35858,1643800,-2.1
35863,1644000,-3.46
35867,1644200,1.25
35873,1644400,-8.45
35876,1644600,-31.0333
35883,1644800,1.9286
35889,1645000,-1.4167
35894,1645200,-5.32
35901,1645400,0.4143
35906,1645600,0.48
35911,1645800,-9.7
